image_name,split,width,height,number_of_polyps,polygon_points,contour_area,bbox_width,bbox_height,bbox_area
cju303j5r062k098835zxfds5.jpg,train,626,546,1,19,27918.00,214,179,38306.00
cju30525w04r10835ygp257sb.jpg,train,622,530,1,25,31155.50,247,177,43719.00
cju306x7w05nb0835cunv799x.jpg,train,626,546,1,19,53965.00,272,258,70176.00
cju30ajhw09sx0988qyahx9s8.jpg,train,622,530,2,18,23178.00,183,231,42273.00
cju30ajhw09sx0988qyahx9s8.jpg,train,622,530,2,25,69131.50,283,437,123671.00
cju30bmab08bi0835mvlr6e0r.jpg,train,622,530,1,21,31924.50,231,185,42735.00
cju30df2j09dd08351ayx2t6w.jpg,train,622,530,1,30,36286.00,224,247,55328.00
cju30ftgja7170855xl9bkdm0.jpg,train,595,531,1,33,92098.50,354,410,145140.00
cju30gxjq0djk0988jytm49rs.jpg,train,622,530,1,16,26200.50,186,198,36828.00
cju30ia8da2bq0799klnehml2.jpg,train,571,531,1,23,134010.00,452,531,240012.00
cju30j1rgadut0801vuyrsnt8.jpg,train,570,530,1,34,7241.00,91,117,10647.00
cju30k2z40ds308353kdew70n.jpg,train,618,528,1,20,28217.50,186,201,37386.00
cju30lncba3ny0878jwnous8n.jpg,train,570,530,1,19,20544.00,189,168,31752.00
cju30mm25a53s0799qa5wiqe8.jpg,train,622,529,1,25,7960.50,124,83,10292.00
cju30nyxe0gfb0835p256yoju.jpg,train,622,530,1,23,167207.50,510,447,227970.00
cju30ov1oah920801mi8thuyg.jpg,train,571,530,1,28,9291.00,86,138,11868.00
cju30qbm1ad3x0855znuhpz9u.jpg,train,622,529,1,26,100689.50,357,373,133161.00
cju30u1hbakn808019g15nb8b.jpg,train,510,528,1,19,18897.00,162,177,28674.00
cju30xqmh0ni00835ix3batv1.jpg,train,622,529,1,20,66228.50,295,363,107085.00
cju30ywtc0oar0835bp2en7ec.jpg,train,1348,1062,1,21,198952.00,527,510,268770.00
cju310f6val1v0855xo8tc3gu.jpg,train,622,531,1,22,189787.00,566,456,258096.00
cju3128yi0rpu0988o4oo5n8n.jpg,train,622,531,1,25,13195.00,120,156,18720.00
cju31rb7vb6110801p9rhacuw.jpg,train,622,530,1,14,17022.50,145,169,24505.00
cju31t8xd17bk0835rnb893jk.jpg,train,622,529,2,52,1288.00,52,37,1924.00
cju31t8xd17bk0835rnb893jk.jpg,train,622,529,2,47,508.50,37,25,925.00
cju31ugmfb3dz0855xtqshki6.jpg,train,612,544,1,19,26822.50,201,177,35577.00
cju31w6goazci0799n014ly1q.jpg,train,627,547,1,19,42788.00,194,322,62468.00
cju31y80qbawn0801twwm2l5s.jpg,train,569,495,1,27,53038.00,283,281,79523.00
cju320gyvbch60801v2amdi2g.jpg,train,616,503,1,36,63690.50,321,374,120054.00
cju323ypb1fbb0988gx5rzudb.jpg,train,604,530,1,29,121039.50,451,352,158752.00
cju324q101fhe08350wae9cif.jpg,train,618,530,1,17,31862.50,163,279,45477.00
cju326h4v1gxw08352px40p7r.jpg,train,616,528,1,23,124838.50,431,431,185761.00
cju3280wv1ir009882jze27tc.jpg,train,571,530,1,24,43942.50,247,240,59280.00
cju32a52lb9rc0799xi40qs00.jpg,train,621,529,3,27,5462.50,96,94,9024.00
cju32a52lb9rc0799xi40qs00.jpg,train,621,529,3,15,13692.50,72,272,19584.00
cju32a52lb9rc0799xi40qs00.jpg,train,621,529,3,30,96046.00,354,369,130626.00
cju32csyfblyh080170aa3x5p.jpg,train,626,547,1,22,40812.50,248,210,52080.00
cju32fhnhbds40799broyoptc.jpg,train,621,530,1,21,16559.00,119,192,22848.00
cju32gzs6xo8x0993r8tedbpb.jpg,train,626,547,2,23,6118.00,251,39,9789.00
cju32gzs6xo8x0993r8tedbpb.jpg,train,626,547,2,24,38381.00,169,307,51883.00
cju32jcdabepz0878d0cznmfe.jpg,train,622,530,1,18,46204.00,229,274,62746.00
cju32l161bi1v07990vm376in.jpg,train,622,529,1,18,10391.50,80,157,12560.00
cju32phw2bv130801yj7bkouq.jpg,train,626,547,1,27,191597.50,576,522,300672.00
cju32pzh9bpw10855q4vaxfhe.jpg,train,621,546,1,15,18415.00,154,165,25410.00
cju33yemn2qb20988wfjxximx.jpg,train,622,511,1,22,13409.00,194,122,23668.00
cju33za6l2qy70988jhrlp2ev.jpg,train,626,546,1,20,19280.50,103,268,27604.00
cju34aozyyy830993bn16u32n.jpg,train,609,530,1,33,85143.50,301,470,141470.00
cju34c1xfyz920993itxkkfad.jpg,train,570,508,1,26,74076.50,339,349,118311.00
cju34ds2531520988qjpqt6e3.jpg,train,617,531,1,25,59149.00,290,353,102370.00
cju34eqjpcpm508788b3lhp97.jpg,train,557,531,1,18,29307.00,167,229,38243.00
cju34fojcctcf0799ebolbvkn.jpg,train,626,547,1,24,9287.00,96,145,13920.00
cju34i3qvcyog0855qiejxx5w.jpg,train,622,529,1,33,93752.00,365,418,152570.00
cju34m7h536wq0988xz7gx79v.jpg,train,617,531,1,20,33371.00,340,234,79560.00
cju34o6dbd2lo0855aqlcy1hs.jpg,train,623,476,1,11,13614.00,161,112,18032.00
cju34ouumcznz07996gg1xq7v.jpg,train,626,547,1,18,59834.00,283,280,79240.00
cju34repocy5208780gswillm.jpg,train,622,529,1,22,73234.50,412,247,101764.00
cju34sh43d8zm08019xbwhc0o.jpg,train,620,530,1,13,38115.00,226,285,64410.00
cju34uhepd3dd0799hs8782ad.jpg,train,626,546,1,22,8338.00,100,125,12500.00
cju34xspwzenf0993cyzajv9n.jpg,train,626,547,2,24,10822.00,114,153,17442.00
cju34xspwzenf0993cyzajv9n.jpg,train,626,547,2,19,53351.50,271,266,72086.00
cju34ymm8d6700799uop0cw33.jpg,train,621,531,1,15,15708.50,176,145,25520.00
cju34zivp3fq80988opxbaqyn.jpg,train,580,528,1,18,21988.00,162,179,28998.00
cju3518w2d838079939fqztbc.jpg,train,623,529,1,24,55680.00,328,284,93152.00
cju3521y5d5mq0878t3ezsu4p.jpg,train,622,530,1,16,19873.00,154,198,30492.00
cju353d1eda8c07992afde611.jpg,train,622,528,1,23,29807.50,174,202,35148.00
cju35740hzm0g0993zl5ic246.jpg,train,557,474,1,17,11328.00,103,172,17716.00
cju357rxxdaz30878y2esjpjt.jpg,train,558,531,1,18,9717.50,121,113,13673.00
cju358pwtdby20878cg7nm0np.jpg,train,581,528,1,18,13506.50,119,164,19516.00
cju35a77vdj4n08556jj2lgmc.jpg,train,570,530,1,18,81444.00,315,365,114975.00
cju35atpxdjot0855q46aqrd0.jpg,train,626,546,1,21,26829.00,212,164,34768.00
cju35c4wzdhow0799h6eq4sgs.jpg,train,599,531,1,19,38426.00,300,244,73200.00
cju35eg0tdmjt085525sb4bua.jpg,train,599,528,1,17,24093.00,180,193,34740.00
cju35fxqyzt5p0993vusm54qz.jpg,train,613,531,1,20,51379.50,220,343,75460.00
cju35i2e63uxr0835h7zgkg9k.jpg,train,614,531,1,22,55759.50,207,409,84663.00
cju35k2fr3vc50988c85qkrwg.jpg,train,570,530,2,18,12072.00,113,144,16272.00
cju35k2fr3vc50988c85qkrwg.jpg,train,570,530,2,24,7291.00,121,96,11616.00
cju35ldepdtlm0801yv79y8vu.jpg,train,626,547,1,18,16622.50,153,156,23868.00
cju35mdz73x890835eynq1h9v.jpg,train,570,529,1,20,42058.50,254,212,53848.00
cju35oyvd3y850988km12hdz1.jpg,train,590,506,1,19,26278.50,229,169,38701.00
cju3tp94kfstl08181awh6z49.jpg,train,593,530,1,32,190370.50,552,501,276552.00
cju3tsh4lfsok0987w6x3a0v1.jpg,train,622,530,1,32,122201.00,546,365,199290.00
cju3ttznuftyf09875t11850w.jpg,train,626,547,1,15,34388.00,251,182,45682.00
cju3tvffffx5f0818t5ov22al.jpg,train,622,530,1,19,74620.00,302,311,93922.00
cju3tx1qyg0c907552fglumhc.jpg,train,622,529,1,19,25537.50,229,151,34579.00
cju3u1c8tfyqx08503iedc3mx.jpg,train,622,528,1,16,49545.50,450,148,66600.00
cju3u39fog1bo0871lxjrabks.jpg,train,1205,1010,1,13,105142.50,448,307,137536.00
cju3u4lxmg59o0755rz42b9en.jpg,train,622,528,1,17,43596.00,218,292,63656.00
cju3u815rg4ek0850vvhtcvcm.jpg,train,595,546,1,23,144959.00,575,336,193200.00
cju3ua8u0g9rg0801uayhdxhu.jpg,train,622,530,1,21,46065.50,257,243,62451.00
cju3uhb79gcgr0871orbrbi3x.jpg,train,622,531,10,69,2472.00,79,50,3950.00
cju3uhb79gcgr0871orbrbi3x.jpg,train,622,531,10,74,897.00,33,42,1386.00
cju3uhb79gcgr0871orbrbi3x.jpg,train,622,531,10,57,794.00,35,36,1260.00
cju3uhb79gcgr0871orbrbi3x.jpg,train,622,531,10,76,2661.00,56,71,3976.00
cju3uhb79gcgr0871orbrbi3x.jpg,train,622,531,10,42,593.00,31,28,868.00
cju3uhb79gcgr0871orbrbi3x.jpg,train,622,531,10,73,1610.50,54,45,2430.00
cju3uhb79gcgr0871orbrbi3x.jpg,train,622,531,10,51,747.50,31,34,1054.00
cju3uhb79gcgr0871orbrbi3x.jpg,train,622,531,10,37,842.00,30,43,1290.00
cju3uhb79gcgr0871orbrbi3x.jpg,train,622,531,10,71,2305.00,63,55,3465.00
cju3uhb79gcgr0871orbrbi3x.jpg,train,622,531,10,69,1627.00,51,53,2703.00
cju3ul8dogf1z09872y2ecowp.jpg,train,609,531,1,18,15146.00,114,185,21090.00
cju3umoh1geet0817cmpef5am.jpg,train,599,531,1,25,33821.00,216,227,49032.00
cju3uwz6ogsp10801h2r3bj5l.jpg,train,622,531,1,24,22455.50,244,159,38796.00
cju3uz4o6gr9z0850lhxyxvsj.jpg,train,1348,1070,1,18,297337.50,589,640,376960.00
cju3v0fl3gwce0755qkjhzmd4.jpg,train,621,530,1,20,71330.00,325,307,99775.00
cju3v11mrgwwb0755u242ygye.jpg,train,622,530,1,14,24140.00,230,140,32200.00
cju3v3ac9gyz30755hfqwyp1i.jpg,train,578,530,1,15,22269.00,163,203,33089.00
cju3v56bwgy8v0871w14pz8fx.jpg,train,570,531,2,20,21782.50,142,232,32944.00
cju3v56bwgy8v0871w14pz8fx.jpg,train,570,531,2,14,25696.00,225,170,38250.00
cju3v664kh0px0818y4y7wolf.jpg,train,621,531,1,16,19960.00,148,181,26788.00
cju3v72v5h1qz0818fggilwtq.jpg,train,622,529,1,26,11574.00,139,114,15846.00
cju3wstckialg0871xs0vevsj.jpg,train,564,529,1,19,98094.50,399,327,130473.00
cju3x2s11ibzi0817kk284k0j.jpg,train,622,530,1,24,32799.50,243,247,60021.00
cju3x4blzieu30850x10uuvbm.jpg,train,1210,1011,2,18,72308.50,312,313,97656.00
cju3x4blzieu30850x10uuvbm.jpg,train,1210,1011,2,18,13503.00,131,142,18602.00
cju3x5u2tiihx0818914gzxy1.jpg,train,622,530,1,18,78706.00,297,318,94446.00
cju3x7xsaijq80818f0psavav.jpg,train,590,531,1,21,38976.50,228,222,50616.00
cju3x9lttikfb0818a0g104zn.jpg,train,622,530,1,21,17472.50,138,210,28980.00
cju3xeexgii1j0817zs68tb4g.jpg,train,622,528,1,38,110477.00,499,358,178642.00
cju3xga12iixg0817dijbvjxw.jpg,train,622,530,1,21,95350.00,419,331,138689.00
cju3xhpvvimda0987ygrpzni2.jpg,train,622,530,1,28,28759.50,192,223,42816.00
cju3xiic0ilzp0850lusrb42j.jpg,train,571,530,1,23,8337.00,155,77,11935.00
cju3xjqtpikx50817tppy6g84.jpg,train,622,530,1,22,48050.00,293,247,72371.00
cju3xl264ingx0850rcf0rshj.jpg,train,622,531,1,22,33270.00,217,215,46655.00
cju3xtufwiv9c0818djsc4cqd.jpg,train,615,530,1,18,17754.00,153,168,25704.00
cju3xuj20ivgp0818mij8bjrd.jpg,train,622,527,1,22,9602.00,121,104,12584.00
cju3xvoo2iqlc0817eku2r3wl.jpg,train,446,530,1,23,11893.50,126,119,14994.00
cju3xwpgviwlx0871rwm15q7v.jpg,train,626,547,1,17,23785.00,184,173,31832.00
cju3xzvnzj0hd0755xprz39nj.jpg,train,625,513,1,18,113268.50,357,411,146727.00
cju3y0pjrj1c30755nxekxccj.jpg,train,570,531,1,17,11355.00,122,139,16958.00
cju3y21quj0ir0818kgjagr15.jpg,train,626,546,1,27,88922.50,404,427,172508.00
cju3y54kwj3nr0801biidlb4e.jpg,train,620,546,1,27,195511.50,516,494,254904.00
cju3y79ofj3va0871uqfb1mzo.jpg,train,598,530,1,26,33910.50,253,259,65527.00
cju3y9difj6th0801kd1rqm3w.jpg,train,597,529,1,20,31185.00,215,206,44290.00
cju3ya7goj6at0818v2l5ay7f.jpg,train,626,547,2,42,4307.50,77,74,5698.00
cju3ya7goj6at0818v2l5ay7f.jpg,train,626,547,2,37,7003.00,82,110,9020.00
cju3yb47cj1xq0817zfotbni4.jpg,train,626,547,1,16,43889.00,262,232,60784.00
cju3yht87j83m08507yk1u1fg.jpg,train,570,530,1,35,129219.00,418,484,202312.00
cju3ykamdj9u208503pygyuc8.jpg,train,1220,1010,2,23,12219.00,106,197,20882.00
cju3ykamdj9u208503pygyuc8.jpg,train,1220,1010,2,24,7951.00,105,127,13335.00
cju40jl7skiuo0817p0smlgg8.jpg,train,601,506,1,25,95745.50,433,375,162375.00
cju40m0rjkpw80871z6n6yg1u.jpg,train,586,528,2,29,63766.00,342,350,119700.00
cju40m0rjkpw80871z6n6yg1u.jpg,train,586,528,2,40,2052.50,83,32,2656.00
cju40poe4kt9s0755f9cnm3h5.jpg,train,1348,1070,1,22,399880.50,741,675,500175.00
cju40r6jrksyk0871wg98zgho.jpg,train,622,528,1,25,54410.50,263,275,72325.00
cju40sdwukv3k0755y99ug1k8.jpg,train,615,528,1,21,32650.50,199,247,49153.00
cju40taxlkrho0987smigg0x0.jpg,train,622,393,1,24,24626.00,200,168,33600.00
cju40u30gkuzc0871rq7t666d.jpg,train,626,546,1,17,22419.00,188,171,32148.00
cju40w3hbkwpn08015rbs3wko.jpg,train,621,528,1,25,22012.00,140,233,32620.00
cju40wto5kxwi0755it190f2k.jpg,train,1348,1070,1,13,75479.00,436,239,104204.00
cju410dnfl0960755y8lu8d79.jpg,train,626,546,1,44,71810.00,340,421,143140.00
cju412uwlkva50850d1ps1ww7.jpg,train,616,547,1,29,136255.00,436,453,197508.00
cju414lf2l1lt0801rl3hjllj.jpg,train,610,528,4,18,9632.50,111,146,16206.00
cju414lf2l1lt0801rl3hjllj.jpg,train,610,528,4,24,18408.00,152,205,31160.00
cju414lf2l1lt0801rl3hjllj.jpg,train,610,528,4,20,8772.50,110,132,14520.00
cju414lf2l1lt0801rl3hjllj.jpg,train,610,528,4,19,9363.50,142,101,14342.00
cju418rckl3ur08012psrx1r1.jpg,train,622,530,1,19,44463.50,244,242,59048.00
cju41kd7yl4nm0850gil5qqwh.jpg,train,535,531,1,23,21267.00,133,215,28595.00
cju41lojblbs307555jdci937.jpg,train,626,547,1,18,20184.00,153,169,25857.00
cju41nz76lcxu0755cya2qefx.jpg,train,586,514,1,26,54831.50,353,231,81543.00
cju41p90plcsx08018cnzpndc.jpg,train,622,529,1,30,7865.00,86,132,11352.00
cju41r6v2lcww0871ps8k8pf5.jpg,train,594,529,1,25,59895.50,246,337,82902.00
cju41s6nbleqy0755e2mslg0b.jpg,train,561,530,1,18,26813.00,191,182,34762.00
cju41z76wlgbz0801qdetlvby.jpg,train,592,421,1,17,25599.50,219,153,33507.00
cju422cm8lfxn0818ojicxejb.jpg,train,571,531,1,29,29666.50,228,184,41952.00
cju424hy5lckr085073fva1ok.jpg,train,576,530,1,30,33514.00,222,193,42846.00
cju426tomlhll0818fc0i7nvh.jpg,train,611,528,1,26,17924.00,155,155,24025.00
cju428k5fldt108177s6g6f45.jpg,train,622,530,1,19,69929.50,287,334,95858.00
cju42dwedlmk60871jbgu4ehi.jpg,train,621,531,1,26,52992.00,266,309,82194.00
cju42g865lorv07552ytz6xxa.jpg,train,599,527,1,23,67811.50,314,304,95456.00
cju42m60jlpcm08186kqppzqv.jpg,train,626,547,1,21,26917.00,144,329,47376.00
cju42nm68lpyo0818xvvqmupq.jpg,train,504,530,1,20,43776.50,192,344,66048.00
cju42py9mlqyd0818u3d1d7ga.jpg,train,545,433,1,21,24424.00,158,275,43450.00
cju42qet0lsq90871e50xbnuv.jpg,train,598,531,1,15,23622.00,160,198,31680.00
cju42romflni20817etb9a0fl.jpg,train,622,528,1,21,30186.50,202,218,44036.00
cju42tauqlo5p08171l3cuo4b.jpg,train,627,547,1,24,19229.50,153,178,27234.00
cju42u5bjlvi10801dc13sskp.jpg,train,541,528,1,19,34397.00,256,183,46848.00
cju42wamblrqn098798r2yyok.jpg,train,621,547,1,28,76998.00,350,306,107100.00
cju42xpi8lw4w0871ve317a1p.jpg,train,465,530,1,22,21354.50,149,195,29055.00
cju430pm2lz0y0755jkhcc3d1.jpg,train,626,547,2,22,25221.50,303,243,73629.00
cju430pm2lz0y0755jkhcc3d1.jpg,train,626,547,2,34,50911.00,233,461,107413.00
cju439oazm2fu0871ma0vvrft.jpg,train,622,531,1,31,54938.00,423,357,151011.00
cju43b8daly4408170e5ev06g.jpg,train,600,531,1,26,61216.00,285,339,96615.00
cju43c92lm5cj0755lorsorfg.jpg,train,591,529,3,45,1031.50,40,38,1520.00
cju43c92lm5cj0755lorsorfg.jpg,train,591,529,3,52,2331.50,65,55,3575.00
cju43c92lm5cj0755lorsorfg.jpg,train,591,529,3,28,9860.00,104,134,13936.00
cju43eigtm6ev0801mv0m96t1.jpg,train,619,528,1,24,133987.50,532,370,196840.00
cju43gfosm63n08714rpih8pe.jpg,train,622,530,1,22,87396.50,319,349,111331.00
cju43h43am1dy08176gwfhmnt.jpg,train,594,530,1,28,8611.50,111,113,12543.00
cju43in5fm22c08175rxziqrk.jpg,train,616,530,1,26,93306.00,270,431,116370.00
cju43jcqim2cp08172dvjvyui.jpg,train,626,547,1,29,10135.00,109,127,13843.00
cju43kj2pm34f0850l28ahpni.jpg,train,622,528,1,53,3885.50,68,79,5372.00
cju43lcnum9y10755bjs7z87f.jpg,train,590,528,1,25,12357.50,122,134,16348.00
cju43mkj9m8wb0871qiadahub.jpg,train,626,547,1,19,34030.50,193,233,44969.00
cju43o6n7m9nk087191ijwqq9.jpg,train,618,530,1,18,25714.50,157,245,38465.00
cju45jpvfn6c809873pv1i34s.jpg,train,593,530,1,18,39868.50,212,252,53424.00
cju45lbgznahl08180xz1h7u6.jpg,train,622,527,1,19,30842.00,211,196,41356.00
cju45n0oxn5vu08500yfrt9jn.jpg,train,622,530,1,25,31512.50,197,253,49841.00
cju45ofd9ne1j0801ri8dup7t.jpg,train,622,530,1,25,189992.50,522,530,276660.00
cju45pm27n80u08174kyow1gj.jpg,train,626,547,1,24,44927.50,273,270,73710.00
cju45qbf3n9sa0987oonbkly9.jpg,train,621,531,1,17,27154.00,197,192,37824.00
cju45rj7ln8980850a7821fov.jpg,train,585,546,2,16,25743.00,168,219,36792.00
cju45rj7ln8980850a7821fov.jpg,train,585,546,2,33,8049.50,95,113,10735.00
cju45t5ddnbio0987qtqzx762.jpg,train,618,530,1,21,39423.00,299,191,57109.00
cju45ty6zn9oz0850qy4qnck1.jpg,train,551,531,1,20,33196.50,198,231,45738.00
cju45v0pungu40871acnwtmu5.jpg,train,606,530,1,21,45746.00,279,293,81747.00
cju5b9oyda4yr0850g9viziyv.jpg,train,622,528,1,16,23487.00,176,184,32384.00
cju5bbtwsa8cl0987wgfsqpao.jpg,train,595,531,1,23,31546.00,195,220,42900.00
cju5bdwa3aatx0818b79i18zf.jpg,train,622,530,1,27,23408.00,178,184,32752.00
cju5bf6hxa6m50817rbwettgu.jpg,train,622,531,1,21,28418.50,193,215,41495.00
cju5bhv81abur0850ean02atv.jpg,train,611,531,1,25,52860.00,271,309,83739.00
cju5bj926aiec07559rshy4wa.jpg,train,612,529,1,19,12863.00,99,175,17325.00
cju5bmhdcafs909878qfzrqzi.jpg,train,561,528,1,17,44433.00,234,269,62946.00
cju5boicjagt20871b1fotkh4.jpg,train,622,529,1,21,103613.00,327,424,138648.00
cju5buy2bal250818ipl6fqwv.jpg,train,569,430,1,28,38687.00,285,208,59280.00
cju5bwhapakm90987c1v4z46a.jpg,train,622,529,1,22,11008.50,119,122,14518.00
cju5bycdkalkb09875f7bfrvx.jpg,train,603,530,1,31,80199.00,307,413,126791.00
cju5c5xc7algd0817pb1ej5yo.jpg,train,599,528,1,28,48236.00,273,294,80262.00
cju5c7oijaqmq09878qwgqv8n.jpg,train,547,546,1,18,40398.00,209,247,51623.00
cju5ca9hcatkc0801jzwe7tfx.jpg,train,626,546,1,22,53520.00,329,281,92449.00
cju5ccpvqash50850kb4bs22k.jpg,train,592,482,1,29,45519.00,230,261,60030.00
cju5cetivauok0987ok3e5bre.jpg,train,623,529,1,23,44727.00,226,267,60342.00
cju5chrxxawka0871qcj171yz.jpg,train,601,528,1,24,47925.00,219,280,61320.00
cju5cjh3xattc0817j2vbulzi.jpg,train,617,528,2,17,9601.00,98,138,13524.00
cju5cjh3xattc0817j2vbulzi.jpg,train,617,528,2,22,11150.00,134,124,16616.00
cju5cky5xb0ay0801oxet697t.jpg,train,622,528,1,22,17692.50,163,169,27547.00
cju5clr68b48r0755cmuvponm.jpg,train,601,526,1,21,26783.00,214,165,35310.00
cju5cu8qkb84x08186jwo8yin.jpg,train,622,530,1,25,12992.50,145,128,18560.00
cju5ddda9bkkt0850enzwatb1.jpg,train,618,530,1,15,11029.00,184,91,16744.00
cju5eftctcdbj08712gdp989f.jpg,train,605,530,1,22,85276.50,291,426,123966.00
cju5ekty5ckzf07550c9u3ckk.jpg,train,625,546,1,27,50732.00,213,302,64326.00
cju5enq1tcn1i0755hnkon787.jpg,train,626,547,1,32,49139.50,317,234,74178.00
cju5eq8c8ck690850vix98hv3.jpg,train,622,530,1,32,101351.00,370,351,129870.00
cju5es375cnzy0801nkq35ffs.jpg,train,621,528,1,21,20994.50,150,189,28350.00
cju5ew4h9cqaf0818rrczkmqh.jpg,train,570,530,1,21,72802.00,310,315,97650.00
cju5eyfe9cpk90987laa7tsl3.jpg,train,622,530,1,27,89369.50,340,351,119340.00
cju5f0dezct4q08183ydw11dx.jpg,train,626,546,1,18,34329.50,175,294,51450.00
cju5f26ebcuai0818xlwh6116.jpg,train,598,546,1,19,25328.00,190,195,37050.00
cju5f8hxdcxxn08188obby0ea.jpg,train,615,520,1,18,41109.50,208,320,66560.00
cju5fb86jd1jp0755b1ukbhq5.jpg,train,560,424,1,25,69135.00,319,323,103037.00
cju5fi0yxd3ei0801v7u0yudn.jpg,train,626,547,1,36,6959.50,87,116,10092.00
cju5fs6j6d8350801vglraq4u.jpg,train,626,547,1,31,77310.50,342,303,103626.00
cju5ft6mcd5q40987rhjgbrr6.jpg,train,622,530,1,18,43492.00,245,267,65415.00
cju5fu081d8gc0818l3yylujk.jpg,train,570,531,1,15,16644.50,168,146,24528.00
cju5fw37edaae0801vkwvocn7.jpg,train,559,530,1,16,27159.00,195,202,39390.00
cju5fydrud94708507vo6oy21.jpg,train,626,546,1,29,115280.50,436,376,163936.00
cju5g163vd6mt0817uccuga6u.jpg,train,545,547,1,20,13644.00,165,142,23430.00
cju5gucasds9d0801019axylx.jpg,train,626,546,1,43,6997.50,81,116,9396.00
cju5h57xedz5h0755mjpc8694.jpg,train,622,528,1,28,124686.00,405,390,157950.00
cju5hi52odyf90817prvcwg45.jpg,train,568,352,1,25,42154.50,257,212,54484.00
cju5hjxaae3i40850h5z2laf5.jpg,train,622,530,1,20,53783.00,319,275,87725.00
cju5hl8nee8a40755fm8qjj0o.jpg,train,617,531,1,22,15993.50,142,155,22010.00
cju5hqz50e7o90850e0prlpa0.jpg,train,595,528,1,26,64198.00,286,348,99528.00
cju5ht88gedbu0755xrcuddcx.jpg,train,619,547,1,24,66768.50,358,289,103462.00
cju5huurrecm70801y680y13m.jpg,train,603,520,1,19,33327.00,226,209,47234.00
cju5hwonqedw10801vsd3w6kk.jpg,train,529,531,1,20,31389.50,150,281,42150.00
cju5hyi9yegob0755ho3do8en.jpg,train,623,529,2,20,25076.50,154,225,34650.00
cju5hyi9yegob0755ho3do8en.jpg,train,623,529,2,37,3745.50,67,73,4891.00
cju5i39mreass0817au8p22zy.jpg,train,623,546,1,17,63566.50,234,434,101556.00
cju5i5oh2efg60987ez6cpf72.jpg,train,621,528,1,21,95926.50,334,427,142618.00
cju5jx7jzf7c90871c2i9aiov.jpg,train,622,528,1,29,56354.50,226,329,74354.00
cju5jz5fff8c50871hbe6108f.jpg,train,552,530,1,21,41319.00,276,194,53544.00
cju5k3j3uf6de0817hszzfr7n.jpg,train,547,530,1,26,10152.50,112,123,13776.00
cju5k503sfa5f0871lx0rpu5y.jpg,train,622,529,1,17,50886.00,220,355,78100.00
cju5k7r0yf98c09878csbxb4d.jpg,train,622,528,1,29,6182.00,92,93,8556.00
cju5klveuff6w0871wbibgh3m.jpg,train,574,530,1,25,11342.50,122,121,14762.00
cju5knbbqfipk080128cggukq.jpg,train,597,529,1,21,128101.00,400,455,182000.00
cju5kre09fhka0850h7b1898j.jpg,train,618,528,1,20,18574.50,136,212,28832.00
cju5ktjwofed70817eg58ef7u.jpg,train,625,547,1,24,36160.50,236,229,54044.00
cju5nxkujgscq0817l9gss626.jpg,train,570,531,1,31,48043.50,349,258,90042.00
cju5nyu31gv8e0871zpk74a2n.jpg,train,616,529,1,22,15633.00,155,133,20615.00
cju5o1vu9gz8a0818eyy92bns.jpg,train,421,547,1,21,40821.50,199,299,59501.00
cju5o4pk9h0720755lgp9jq8m.jpg,train,622,530,1,21,79710.50,271,382,103522.00
cju5tenjojp1j0755ms4949h2.jpg,train,570,531,1,27,59434.00,289,290,83810.00
cju5tgbzhjllu08174ca41eus.jpg,train,622,531,1,20,30865.00,314,170,53380.00
cju5thdbrjp1108715xdfx356.jpg,train,622,530,1,42,7712.50,104,101,10504.00
cju5u4pywk81x0817vn9pe14z.jpg,train,570,531,1,20,12206.50,120,135,16200.00
cju5u6wf0kh1t0755bg1ssixv.jpg,train,571,530,1,34,121046.50,454,416,188864.00
cju5u8gz4kj5b07552e2wpkwp.jpg,train,571,531,1,20,78645.00,384,372,142848.00
cju5udcufki0s09874ll1dbr5.jpg,train,570,531,1,21,54492.00,293,244,71492.00
cju5ufn3skquf0818dhapnhba.jpg,train,570,530,1,36,11250.00,111,129,14319.00
cju5uget8krjy0818kvywd0zu.jpg,train,608,529,1,21,11807.50,170,102,17340.00
cju5uhrdwkmsu0817ervv91l8.jpg,train,626,547,1,32,5862.00,92,89,8188.00
cju5ukkg6kv7u08011x2b6zl5.jpg,train,622,510,1,20,51353.50,283,241,68203.00
cju5uxjnol2r509871qv2yeia.jpg,train,620,531,1,25,19997.00,169,222,37518.00
cju5uzmaol56l0817flxh4w9p.jpg,train,623,529,1,27,11540.50,122,128,15616.00
cju5v8pgplg6k0755rvi2t63h.jpg,train,570,530,1,20,12946.00,146,150,21900.00
cju5vbo6jldrt0871jf6f1700.jpg,train,619,530,1,25,23700.00,134,232,31088.00
cju5vcmrqla7i0817x4sp4pqw.jpg,train,612,482,1,20,19320.00,165,156,25740.00
cju5vgawslbe30987ndeepc1b.jpg,train,622,530,1,20,101517.50,355,366,129930.00
cju5vi4nxlc530817uoqm2m7a.jpg,train,619,530,1,24,74085.00,323,341,110143.00
cju5von04litr08718j8po40a.jpg,train,622,530,1,19,19042.00,118,284,33512.00
cju5vutu7ll8w0871dfp92n9p.jpg,train,605,528,1,16,50474.50,255,257,65535.00
cju5vwbr4lhqn0987a1pji0ux.jpg,train,570,530,1,14,15287.50,164,226,37064.00
cju5vxuc5loxw0818u8xgf45p.jpg,train,626,546,1,19,35844.50,203,252,51156.00
